relation,display_relation,x_index,y_index
disease_protein,associated with,12769,94842
disease_protein,associated with,12769,29229
disease_protein,associated with,12769,33033
disease_protein,associated with,12769,94827
disease_protein,associated with,6258,94842
disease_protein,associated with,6258,33033
disease_protein,associated with,6258,94827
disease_protein,associated with,6815,94842
disease_protein,associated with,6815,33033
disease_protein,associated with,6815,94827
disease_protein,associated with,2674,94842
disease_protein,associated with,2674,29229
disease_protein,associated with,2674,33033
disease_protein,associated with,2674,94827
disease_protein,associated with,12454,94842
disease_protein,associated with,12454,29229
disease_protein,associated with,12454,33033
disease_protein,associated with,12454,94827
disease_protein,associated with,12769,28066
disease_protein,associated with,12769,28350
disease_protein,associated with,7682,28066
disease_protein,associated with,34661,28066
disease_protein,associated with,34661,28350
disease_protein,associated with,169,28066
disease_protein,associated with,2711,28066
disease_protein,associated with,3262,28066
disease_protein,associated with,3262,28350
disease_protein,associated with,34630,28066
disease_protein,associated with,34630,28350
disease_protein,associated with,12769,38064
disease_protein,associated with,6258,38064
disease_protein,associated with,12769,32116
disease_protein,associated with,6258,32116
disease_protein,associated with,2674,32116
disease_protein,associated with,12769,27871
disease_protein,associated with,6815,27871
disease_protein,associated with,12769,27305
disease_protein,associated with,34661,27305
disease_protein,associated with,7716,27305
disease_protein,associated with,9093,27305
disease_protein,associated with,34416,27305
disease_protein,associated with,12769,30583
disease_protein,associated with,10412,37752
disease_protein,associated with,7489,37752
disease_protein,associated with,8008,37752
disease_protein,associated with,6926,37752
disease_protein,associated with,1988,37752
disease_protein,associated with,3300,37752
disease_protein,associated with,3495,37752
disease_protein,associated with,7513,37752
disease_protein,associated with,179,37752
disease_protein,associated with,1520,37752
disease_protein,associated with,2372,37752
disease_protein,associated with,1432,37752
disease_protein,associated with,34263,37752
disease_protein,associated with,33884,37752
disease_protein,associated with,33922,37752
disease_protein,associated with,21989,37752
disease_protein,associated with,33925,37752
disease_protein,associated with,34855,37752
disease_protein,associated with,21967,37752
disease_protein,associated with,35163,37752
disease_protein,associated with,21981,37752
disease_protein,associated with,35164,37752
disease_protein,associated with,33931,37752
disease_protein,associated with,34294,37752
disease_protein,associated with,34298,37752
disease_protein,associated with,34302,37752
disease_protein,associated with,33941,37752
disease_protein,associated with,35165,37752
disease_protein,associated with,35166,37752
disease_protein,associated with,34314,37752
disease_protein,associated with,34333,37752
disease_protein,associated with,35167,37752
disease_protein,associated with,10412,84222
disease_protein,associated with,10412,36953
disease_protein,associated with,10975,36953
disease_protein,associated with,10412,39161
disease_protein,associated with,10412,39153
disease_protein,associated with,9207,39161
disease_protein,associated with,9207,39153
disease_protein,associated with,125,39161
disease_protein,associated with,125,39153
disease_protein,associated with,420,39161
disease_protein,associated with,420,39153
disease_protein,associated with,9991,39161
disease_protein,associated with,9991,39153
disease_protein,associated with,6070,39161
disease_protein,associated with,6070,39153
disease_protein,associated with,8286,39161
disease_protein,associated with,8286,39153
disease_protein,associated with,5292,84303
disease_protein,associated with,5292,36712
disease_protein,associated with,1281,84303
disease_protein,associated with,1281,36712
disease_protein,associated with,150,84303
disease_protein,associated with,150,36712
disease_protein,associated with,1931,84303
disease_protein,associated with,1931,36712
disease_protein,associated with,11369,84303
disease_protein,associated with,11369,36712
disease_protein,associated with,989,84303
disease_protein,associated with,989,36712
disease_protein,associated with,2704,84303
disease_protein,associated with,2704,36712
disease_protein,associated with,749,84303
disease_protein,associated with,749,36712
disease_protein,associated with,2231,84303
disease_protein,associated with,2231,36712
disease_protein,associated with,556,84303
disease_protein,associated with,556,36712
disease_protein,associated with,34844,84303
disease_protein,associated with,34844,36712
disease_protein,associated with,12431,36043
disease_protein,associated with,12431,28340
disease_protein,associated with,12431,28245
disease_protein,associated with,12431,84094
disease_protein,associated with,154,36043
disease_protein,associated with,154,28340
disease_protein,associated with,154,28245
disease_protein,associated with,154,84094
disease_protein,associated with,668,36043
disease_protein,associated with,668,28340
disease_protein,associated with,668,28245
disease_protein,associated with,668,84094
disease_protein,associated with,3255,36043
disease_protein,associated with,3255,28340
disease_protein,associated with,3255,28245
disease_protein,associated with,3255,84094
disease_protein,associated with,8481,36043
disease_protein,associated with,8481,28340
disease_protein,associated with,8481,28245
disease_protein,associated with,8481,84094
disease_protein,associated with,760,36043
disease_protein,associated with,760,28340
disease_protein,associated with,760,28245
disease_protein,associated with,760,84094
disease_protein,associated with,4344,36043
disease_protein,associated with,4344,28340
disease_protein,associated with,4344,28245
disease_protein,associated with,4344,84094
disease_protein,associated with,35168,36043
disease_protein,associated with,35168,28340
disease_protein,associated with,35168,28245
disease_protein,associated with,35168,84094
disease_protein,associated with,9655,36043
disease_protein,associated with,9655,28340
disease_protein,associated with,9655,28245
disease_protein,associated with,9655,84094
disease_protein,associated with,35169,36043
disease_protein,associated with,35169,28340
disease_protein,associated with,35169,28245
disease_protein,associated with,35169,84094
disease_protein,associated with,35170,36043
disease_protein,associated with,35170,28340
disease_protein,associated with,35170,28245
disease_protein,associated with,35170,84094
disease_protein,associated with,7833,36043
disease_protein,associated with,7833,28340
disease_protein,associated with,7833,28245
disease_protein,associated with,7833,84094
disease_protein,associated with,35171,36043
disease_protein,associated with,35171,28340
disease_protein,associated with,35171,28245
disease_protein,associated with,35171,84094
disease_protein,associated with,4896,36043
disease_protein,associated with,4896,28340
disease_protein,associated with,4896,28245
disease_protein,associated with,4896,84094
disease_protein,associated with,8488,36043
disease_protein,associated with,8488,28340
disease_protein,associated with,8488,28245
disease_protein,associated with,8488,84094
disease_protein,associated with,7062,36043
disease_protein,associated with,7062,28340
disease_protein,associated with,7062,28245
disease_protein,associated with,7062,84094
disease_protein,associated with,35172,36043
disease_protein,associated with,35172,28340
disease_protein,associated with,35172,28245
disease_protein,associated with,35172,84094
disease_protein,associated with,35173,36043
disease_protein,associated with,35173,28340
disease_protein,associated with,35173,28245
disease_protein,associated with,35173,84094
disease_protein,associated with,35174,36043
disease_protein,associated with,35174,28340
disease_protein,associated with,35174,28245
disease_protein,associated with,35174,84094
disease_protein,associated with,9117,36043
disease_protein,associated with,9117,28340
disease_protein,associated with,9117,28245
disease_protein,associated with,9117,84094
disease_protein,associated with,11962,36043
disease_protein,associated with,11962,28340
disease_protein,associated with,11962,28245
disease_protein,associated with,11962,84094
disease_protein,associated with,13807,84296
disease_protein,associated with,13807,83995
disease_protein,associated with,13807,83996
disease_protein,associated with,3501,84296
disease_protein,associated with,3501,83995
disease_protein,associated with,3501,83996
disease_protein,associated with,1927,84296
disease_protein,associated with,1927,83995
disease_protein,associated with,1927,83996
disease_protein,associated with,6782,84296
disease_protein,associated with,6782,83995
disease_protein,associated with,6782,83996
disease_protein,associated with,8936,84296
disease_protein,associated with,8936,83995
disease_protein,associated with,8936,83996
disease_protein,associated with,3932,84296
disease_protein,associated with,13807,37125
disease_protein,associated with,3501,37125
disease_protein,associated with,1927,37125
disease_protein,associated with,6782,37125
disease_protein,associated with,8936,37125
disease_protein,associated with,3932,37125
disease_protein,associated with,13807,38003
disease_protein,associated with,2401,38003
disease_protein,associated with,8832,38003
disease_protein,associated with,3417,38003
disease_protein,associated with,3840,38003
disease_protein,associated with,490,38003
disease_protein,associated with,3932,38003
disease_protein,associated with,3337,38003
disease_protein,associated with,22100,38003
disease_protein,associated with,6636,38003
disease_protein,associated with,3553,38003
disease_protein,associated with,9174,38003
disease_protein,associated with,8974,83751
disease_protein,associated with,4447,83751
disease_protein,associated with,10417,83751
disease_protein,associated with,12729,28517
disease_protein,associated with,11423,28517
disease_protein,associated with,9563,39429
disease_protein,associated with,668,39429
disease_protein,associated with,11625,39429
disease_protein,associated with,9563,28115
disease_protein,associated with,8318,28115
disease_protein,associated with,9563,28226
disease_protein,associated with,9563,27261
disease_protein,associated with,668,27261
disease_protein,associated with,11625,27261
disease_protein,associated with,9563,32584
disease_protein,associated with,35040,28999
disease_protein,associated with,34059,39473
disease_protein,associated with,34059,30887
disease_protein,associated with,34059,38518
disease_protein,associated with,34059,30321
disease_protein,associated with,34059,33456
disease_protein,associated with,3501,32217
disease_protein,associated with,3501,33166
disease_protein,associated with,3501,27249
disease_protein,associated with,3501,31714
disease_protein,associated with,3501,32337
disease_protein,associated with,3501,39203
disease_protein,associated with,3501,38179
disease_protein,associated with,3501,39025
disease_protein,associated with,3501,83765
disease_protein,associated with,3501,39202
disease_protein,associated with,3501,33453
disease_protein,associated with,3501,83766
disease_protein,associated with,3501,33232
disease_protein,associated with,3501,32899
disease_protein,associated with,3501,27741
disease_protein,associated with,3501,32905
disease_protein,associated with,3501,38508
disease_protein,associated with,3501,38085
disease_protein,associated with,3501,39539
disease_protein,associated with,3501,37285
disease_protein,associated with,2756,32217
disease_protein,associated with,2756,33166
disease_protein,associated with,2756,27249
disease_protein,associated with,2756,31714
disease_protein,associated with,2756,32337
disease_protein,associated with,2756,39203
disease_protein,associated with,2756,38179
disease_protein,associated with,2756,39025
disease_protein,associated with,2756,83765
disease_protein,associated with,2756,39202
disease_protein,associated with,2756,33453
disease_protein,associated with,2756,83766
disease_protein,associated with,2756,33232
disease_protein,associated with,2756,32899
disease_protein,associated with,2756,27741
disease_protein,associated with,2756,32905
disease_protein,associated with,2756,38508
disease_protein,associated with,2756,38085
disease_protein,associated with,2756,39539
disease_protein,associated with,2756,37285
disease_protein,associated with,2210,32217
disease_protein,associated with,2210,33166
disease_protein,associated with,2210,27219
disease_protein,associated with,2210,27249
disease_protein,associated with,2210,31714
disease_protein,associated with,2210,32337
disease_protein,associated with,2210,39203
disease_protein,associated with,2210,38179
disease_protein,associated with,2210,39025
disease_protein,associated with,2210,83765
disease_protein,associated with,2210,28407
disease_protein,associated with,2210,39202
disease_protein,associated with,2210,33453
disease_protein,associated with,2210,83766
disease_protein,associated with,2210,33232
disease_protein,associated with,2210,32899
disease_protein,associated with,2210,27741
disease_protein,associated with,2210,32905
disease_protein,associated with,2210,38508
disease_protein,associated with,2210,38085
disease_protein,associated with,2210,39539
disease_protein,associated with,2210,37285
disease_protein,associated with,3932,32217
disease_protein,associated with,3932,33166
disease_protein,associated with,3932,27249
disease_protein,associated with,3932,31714
disease_protein,associated with,3932,32337
disease_protein,associated with,3932,39203
disease_protein,associated with,3932,38179
disease_protein,associated with,3932,39025
disease_protein,associated with,3932,83765
disease_protein,associated with,3932,39202
disease_protein,associated with,3932,33453
disease_protein,associated with,3932,83766
disease_protein,associated with,3932,33232
disease_protein,associated with,3932,32899
disease_protein,associated with,3932,27741
disease_protein,associated with,3932,32905
disease_protein,associated with,3932,38508
disease_protein,associated with,3932,38085
disease_protein,associated with,3932,39539
disease_protein,associated with,3932,37285
disease_protein,associated with,6308,32217
disease_protein,associated with,6308,33166
disease_protein,associated with,6308,27219
disease_protein,associated with,6308,27249
disease_protein,associated with,6308,31714
disease_protein,associated with,6308,32337
disease_protein,associated with,6308,39203
disease_protein,associated with,6308,38179
disease_protein,associated with,6308,39025
disease_protein,associated with,6308,83765
disease_protein,associated with,6308,28407
disease_protein,associated with,6308,39202
disease_protein,associated with,6308,33453
disease_protein,associated with,6308,83766
disease_protein,associated with,6308,33232
disease_protein,associated with,6308,32899
disease_protein,associated with,6308,27741
disease_protein,associated with,6308,32905
disease_protein,associated with,6308,38508
disease_protein,associated with,6308,38085
disease_protein,associated with,6308,39539
disease_protein,associated with,6308,37285
disease_protein,associated with,2756,28433
disease_protein,associated with,2756,31745
disease_protein,associated with,3894,30111
disease_protein,associated with,3712,28754
disease_protein,associated with,11665,28754
disease_protein,associated with,22000,28754
disease_protein,associated with,3712,37171
disease_protein,associated with,3712,83831
disease_protein,associated with,3712,29704
disease_protein,associated with,11665,29704
disease_protein,associated with,9826,31541
disease_protein,associated with,9826,38270
disease_protein,associated with,9826,36185
disease_protein,associated with,12371,33626
disease_protein,associated with,12371,39444
disease_protein,associated with,789,33626
disease_protein,associated with,789,39444
disease_protein,associated with,6283,33626
disease_protein,associated with,6283,39444
disease_protein,associated with,2017,33626
disease_protein,associated with,2017,39444
disease_protein,associated with,12371,32978
disease_protein,associated with,12371,84199
disease_protein,associated with,2965,32978
disease_protein,associated with,2965,84199
disease_protein,associated with,1004,32978
disease_protein,associated with,1004,84199
disease_protein,associated with,1567,32978
disease_protein,associated with,1567,84199
disease_protein,associated with,2329,32978
disease_protein,associated with,2329,84199
disease_protein,associated with,12371,28703
disease_protein,associated with,33933,28703
disease_protein,associated with,2678,27402
disease_protein,associated with,35175,27402
disease_protein,associated with,4212,32159
disease_protein,associated with,4212,28962
disease_protein,associated with,1807,32351
disease_protein,associated with,1807,33277
disease_protein,associated with,2298,33277
disease_protein,associated with,11238,33277
disease_protein,associated with,7743,33277
disease_protein,associated with,9106,33277
disease_protein,associated with,3702,33277
disease_protein,associated with,3929,33277
disease_protein,associated with,7566,33277
disease_protein,associated with,1263,33277
disease_protein,associated with,5524,33277
disease_protein,associated with,9135,33277
disease_protein,associated with,12409,33277
disease_protein,associated with,34168,33277
disease_protein,associated with,35108,33277
disease_protein,associated with,1807,31181
disease_protein,associated with,6916,31181
disease_protein,associated with,10629,31181
disease_protein,associated with,9135,31181
disease_protein,associated with,35108,31181
disease_protein,associated with,1807,27315
disease_protein,associated with,11238,27315
disease_protein,associated with,7743,27315
disease_protein,associated with,9106,27315
disease_protein,associated with,3702,27315
disease_protein,associated with,3929,27315
disease_protein,associated with,7566,27315
disease_protein,associated with,1263,27315
disease_protein,associated with,5524,27315
disease_protein,associated with,9135,27315
disease_protein,associated with,12409,27315
disease_protein,associated with,34168,27315
disease_protein,associated with,35108,27315
disease_protein,associated with,1807,39049
disease_protein,associated with,2298,39049
disease_protein,associated with,11238,39049
disease_protein,associated with,7743,39049
disease_protein,associated with,9106,39049
disease_protein,associated with,3702,39049
disease_protein,associated with,3929,39049
disease_protein,associated with,7566,39049
disease_protein,associated with,1263,39049
disease_protein,associated with,5524,39049
disease_protein,associated with,9135,39049
disease_protein,associated with,12409,39049
disease_protein,associated with,34168,39049
disease_protein,associated with,35108,39049
disease_protein,associated with,1196,36792
disease_protein,associated with,1967,36792
disease_protein,associated with,3378,36792
disease_protein,associated with,1117,36792
disease_protein,associated with,4310,36792
disease_protein,associated with,2331,36792
disease_protein,associated with,609,36792
disease_protein,associated with,5096,36792
disease_protein,associated with,7367,36792
disease_protein,associated with,5272,36792
disease_protein,associated with,4209,36792
disease_protein,associated with,2932,36792
disease_protein,associated with,3383,36792
disease_protein,associated with,10499,36792
disease_protein,associated with,3131,36792
disease_protein,associated with,562,36792
disease_protein,associated with,3443,36792
disease_protein,associated with,4742,36792
disease_protein,associated with,10282,36792
disease_protein,associated with,12625,36792
disease_protein,associated with,11054,36792
disease_protein,associated with,7020,36792
disease_protein,associated with,8708,36792
disease_protein,associated with,12308,36792
disease_protein,associated with,35078,36792
disease_protein,associated with,22047,36792
disease_protein,associated with,2111,36792
disease_protein,associated with,35080,36792
disease_protein,associated with,5759,36792
disease_protein,associated with,34693,36792
disease_protein,associated with,7511,31286
disease_protein,associated with,12137,30266
disease_protein,associated with,3762,30266
disease_protein,associated with,13088,30266
disease_protein,associated with,5435,30266
disease_protein,associated with,3271,30266
disease_protein,associated with,35176,30266
disease_protein,associated with,35177,30266
disease_protein,associated with,13662,30266
disease_protein,associated with,35178,30266
disease_protein,associated with,35179,30266
disease_protein,associated with,35180,30266
disease_protein,associated with,35181,30266
disease_protein,associated with,35182,30266
disease_protein,associated with,12530,30266
disease_protein,associated with,35183,30266
disease_protein,associated with,35184,30266
disease_protein,associated with,3980,30860
disease_protein,associated with,8152,32924
disease_protein,associated with,8152,29402
disease_protein,associated with,4200,35936
disease_protein,associated with,125,35936
disease_protein,associated with,4368,35936
disease_protein,associated with,3911,35936
disease_protein,associated with,2950,35936
disease_protein,associated with,602,35936
disease_protein,associated with,4200,94843
disease_protein,associated with,125,94843
disease_protein,associated with,4368,94843
disease_protein,associated with,3911,94843
disease_protein,associated with,2950,94843
disease_protein,associated with,602,94843
disease_protein,associated with,4200,33453
disease_protein,associated with,4200,27219
disease_protein,associated with,4200,84093
disease_protein,associated with,4200,28407
disease_protein,associated with,5227,33453
disease_protein,associated with,5227,84093
disease_protein,associated with,5227,28407
disease_protein,associated with,2821,33453
disease_protein,associated with,2821,27219
disease_protein,associated with,2821,84093
disease_protein,associated with,2821,28407
disease_protein,associated with,1687,33453
disease_protein,associated with,1687,84093
disease_protein,associated with,1687,28407
disease_protein,associated with,10566,33453
disease_protein,associated with,10566,27219
disease_protein,associated with,10566,84093
disease_protein,associated with,10566,28407
disease_protein,associated with,2316,33453
disease_protein,associated with,2316,27219
disease_protein,associated with,2316,84093
disease_protein,associated with,2316,28407
disease_protein,associated with,460,33453
disease_protein,associated with,460,27219
disease_protein,associated with,460,84093
disease_protein,associated with,460,28407
disease_protein,associated with,3598,33453
disease_protein,associated with,3598,27219
disease_protein,associated with,3598,84093
disease_protein,associated with,3598,28407
disease_protein,associated with,1682,33453
disease_protein,associated with,1682,27219
disease_protein,associated with,1682,84093
disease_protein,associated with,1682,28407
disease_protein,associated with,12937,33453
disease_protein,associated with,12937,84093
disease_protein,associated with,7724,33453
disease_protein,associated with,7724,27219
disease_protein,associated with,7724,84093
disease_protein,associated with,7724,28407
disease_protein,associated with,13271,33453
disease_protein,associated with,13271,84093
disease_protein,associated with,13271,28407
disease_protein,associated with,8719,33453
disease_protein,associated with,8719,27219
disease_protein,associated with,8719,84093
disease_protein,associated with,8719,28407
disease_protein,associated with,5571,33453
disease_protein,associated with,5571,27219
disease_protein,associated with,5571,84093
disease_protein,associated with,5571,28407
disease_protein,associated with,13937,33453
disease_protein,associated with,13937,27219
disease_protein,associated with,13937,84093
disease_protein,associated with,13937,28407
disease_protein,associated with,13040,33453
disease_protein,associated with,13040,84093
disease_protein,associated with,13040,28407
disease_protein,associated with,5866,33453
disease_protein,associated with,5866,27219
disease_protein,associated with,5866,84093
disease_protein,associated with,5866,28407
disease_protein,associated with,8131,33453
disease_protein,associated with,8131,84093
disease_protein,associated with,8131,28407
disease_protein,associated with,10032,33453
disease_protein,associated with,10032,84093
disease_protein,associated with,10032,28407
disease_protein,associated with,10667,33453
disease_protein,associated with,10667,84093
disease_protein,associated with,10667,28407
disease_protein,associated with,13498,33453
disease_protein,associated with,13498,27219
disease_protein,associated with,13498,84093
disease_protein,associated with,13498,28407
disease_protein,associated with,11633,33453
disease_protein,associated with,11633,84093
disease_protein,associated with,11633,28407
disease_protein,associated with,22098,33453
disease_protein,associated with,22098,27219
disease_protein,associated with,22098,84093
disease_protein,associated with,22098,28407
disease_protein,associated with,13277,33453
disease_protein,associated with,13277,27219
disease_protein,associated with,13277,84093
disease_protein,associated with,13277,28407
disease_protein,associated with,35054,33453
disease_protein,associated with,35054,84093
disease_protein,associated with,35054,28407
disease_protein,associated with,35055,33453
disease_protein,associated with,35055,84093
disease_protein,associated with,35055,28407
disease_protein,associated with,4200,29786
disease_protein,associated with,4616,29786
disease_protein,associated with,371,29786
disease_protein,associated with,4200,32396
disease_protein,associated with,934,32396
disease_protein,associated with,4200,30369
disease_protein,associated with,934,30369
disease_protein,associated with,5831,27404
disease_protein,associated with,13097,27292
disease_protein,associated with,2310,27292
disease_protein,associated with,13097,39733
disease_protein,associated with,13097,94844
disease_protein,associated with,7603,94844
disease_protein,associated with,6175,94844
disease_protein,associated with,2329,94844
disease_protein,associated with,1480,94844
disease_protein,associated with,13097,33390
disease_protein,associated with,13097,94845
disease_protein,associated with,839,27578
disease_protein,associated with,839,31608
disease_protein,associated with,1040,31829
disease_protein,associated with,3633,31829
disease_protein,associated with,2537,31829
disease_protein,associated with,1040,29958
disease_protein,associated with,3633,29958
disease_protein,associated with,1040,38793
disease_protein,associated with,9119,38793
disease_protein,associated with,9119,31829
disease_protein,associated with,9119,29958
disease_protein,associated with,3633,38793
disease_protein,associated with,2537,38793
disease_protein,associated with,2537,29958
disease_protein,associated with,857,33707
disease_protein,associated with,857,37738
disease_protein,associated with,857,37009
disease_protein,associated with,857,36240
disease_protein,associated with,857,37166
disease_protein,associated with,1742,33707
disease_protein,associated with,1742,37738
disease_protein,associated with,1742,37009
disease_protein,associated with,1742,36240
disease_protein,associated with,1742,37166
disease_protein,associated with,5544,33707
disease_protein,associated with,5544,37738
disease_protein,associated with,5544,37009
disease_protein,associated with,5544,36240
disease_protein,associated with,5544,37166
disease_protein,associated with,4752,33707
disease_protein,associated with,4752,37738
disease_protein,associated with,4752,37009
disease_protein,associated with,4752,36240
disease_protein,associated with,4752,37166
disease_protein,associated with,4316,33707
disease_protein,associated with,4316,37738
disease_protein,associated with,4316,37009
disease_protein,associated with,4316,36240
disease_protein,associated with,4316,37166
disease_protein,associated with,1002,33707
disease_protein,associated with,1002,37738
disease_protein,associated with,1002,37009
disease_protein,associated with,1002,36240
disease_protein,associated with,1002,37166
disease_protein,associated with,1153,33707
disease_protein,associated with,1153,37738
disease_protein,associated with,1153,37009
disease_protein,associated with,1153,36240
disease_protein,associated with,1153,37166
disease_protein,associated with,857,27207
disease_protein,associated with,9889,29414
disease_protein,associated with,9076,94846
disease_protein,associated with,9076,36152
disease_protein,associated with,3800,94846
disease_protein,associated with,3800,36152
disease_protein,associated with,8114,94846
disease_protein,associated with,8114,36152
disease_protein,associated with,11625,94846
disease_protein,associated with,11625,36152
disease_protein,associated with,12653,94846
disease_protein,associated with,12653,36152
disease_protein,associated with,9076,38739
disease_protein,associated with,9076,31549
disease_protein,associated with,3800,38739
disease_protein,associated with,3800,31549
disease_protein,associated with,8114,38739
disease_protein,associated with,8114,31549
disease_protein,associated with,11625,38739
disease_protein,associated with,11625,31549
disease_protein,associated with,12653,38739
disease_protein,associated with,12653,31549
disease_protein,associated with,3800,30216
disease_protein,associated with,1876,30216
disease_protein,associated with,3078,83830
disease_protein,associated with,3078,36335
disease_protein,associated with,509,83830
disease_protein,associated with,509,36335
disease_protein,associated with,7859,83830
disease_protein,associated with,7859,36335
disease_protein,associated with,3078,31225
disease_protein,associated with,2348,31225
disease_protein,associated with,85,30268
disease_protein,associated with,863,30886
disease_protein,associated with,863,27603
disease_protein,associated with,4431,28777
disease_protein,associated with,3628,32025
disease_protein,associated with,7118,32025
disease_protein,associated with,5805,31798
disease_protein,associated with,5998,31798
disease_protein,associated with,13570,83926
disease_protein,associated with,2978,83926
disease_protein,associated with,418,83926
disease_protein,associated with,866,83926
disease_protein,associated with,34777,83926
disease_protein,associated with,6453,83926
disease_protein,associated with,4397,30498
disease_protein,associated with,4397,84274
disease_protein,associated with,4397,30310
disease_protein,associated with,1645,84274
disease_protein,associated with,1645,30310
disease_protein,associated with,9094,30576
disease_protein,associated with,7814,30873
disease_protein,associated with,1531,30873
disease_protein,associated with,7814,94847
disease_protein,associated with,1039,27159
disease_protein,associated with,1039,27161
disease_protein,associated with,1039,28133
disease_protein,associated with,1039,38599
disease_protein,associated with,1039,28329
disease_protein,associated with,1039,38792
disease_protein,associated with,1039,36673
disease_protein,associated with,1440,27159
disease_protein,associated with,1440,27161
disease_protein,associated with,1440,28133
disease_protein,associated with,1440,38599
disease_protein,associated with,1440,28329
disease_protein,associated with,1440,38792
disease_protein,associated with,1440,36673
disease_protein,associated with,12325,27159
disease_protein,associated with,12325,27161
disease_protein,associated with,12325,28133
disease_protein,associated with,12325,38599
disease_protein,associated with,12325,28329
disease_protein,associated with,12325,38792
disease_protein,associated with,12325,36673
disease_protein,associated with,2785,27161
disease_protein,associated with,6091,27161
disease_protein,associated with,4986,27691
disease_protein,associated with,4986,38522
disease_protein,associated with,11207,38522
disease_protein,associated with,4986,31398
disease_protein,associated with,4986,27175
disease_protein,associated with,1775,29631
disease_protein,associated with,8712,32959
disease_protein,associated with,8712,36216
disease_protein,associated with,8712,35588
disease_protein,associated with,4143,32959
disease_protein,associated with,4143,36216
disease_protein,associated with,4143,35588
disease_protein,associated with,5638,32959
disease_protein,associated with,5638,36216
disease_protein,associated with,5638,35588
disease_protein,associated with,3052,32959
disease_protein,associated with,3052,36216
disease_protein,associated with,3052,35588
disease_protein,associated with,4334,32959
disease_protein,associated with,4334,36216
disease_protein,associated with,4334,35588
disease_protein,associated with,8712,30138
disease_protein,associated with,7134,33611
disease_protein,associated with,8192,33611
disease_protein,associated with,13406,33611
disease_protein,associated with,6002,33611
disease_protein,associated with,8052,33611
disease_protein,associated with,7134,27493
disease_protein,associated with,10027,32011
disease_protein,associated with,758,31168
disease_protein,associated with,758,29305
disease_protein,associated with,1899,31168
disease_protein,associated with,1899,29305
disease_protein,associated with,3841,29863
disease_protein,associated with,3841,28520
disease_protein,associated with,3841,28502
disease_protein,associated with,420,29863
disease_protein,associated with,420,28502
disease_protein,associated with,587,29863
disease_protein,associated with,587,28520
disease_protein,associated with,587,28502
disease_protein,associated with,1314,29863
disease_protein,associated with,1314,28502
disease_protein,associated with,1343,29863
disease_protein,associated with,1343,28520
disease_protein,associated with,1343,28502
disease_protein,associated with,174,29863
disease_protein,associated with,174,28502
disease_protein,associated with,3931,29863
disease_protein,associated with,3931,28520
disease_protein,associated with,3931,28502
disease_protein,associated with,2921,29863
disease_protein,associated with,2921,28520
disease_protein,associated with,2921,28502
disease_protein,associated with,749,29863
disease_protein,associated with,749,28520
disease_protein,associated with,749,28502
disease_protein,associated with,2345,29863
disease_protein,associated with,2345,28520
disease_protein,associated with,2345,28502
disease_protein,associated with,1774,29863
disease_protein,associated with,1774,28520
disease_protein,associated with,1774,28502
disease_protein,associated with,3965,29863
disease_protein,associated with,3965,28520
disease_protein,associated with,3965,28502
disease_protein,associated with,4554,29863
disease_protein,associated with,4554,28520
disease_protein,associated with,4554,28502
disease_protein,associated with,35185,29863
disease_protein,associated with,35185,28520
disease_protein,associated with,35185,28502
disease_protein,associated with,9034,29863
disease_protein,associated with,9034,28520
disease_protein,associated with,9034,28502
disease_protein,associated with,10457,29863
disease_protein,associated with,10457,28520
disease_protein,associated with,10457,28502
disease_protein,associated with,420,33621
disease_protein,associated with,587,33621
disease_protein,associated with,1314,33621
disease_protein,associated with,1343,33621
disease_protein,associated with,174,33621
disease_protein,associated with,3931,33621
disease_protein,associated with,2921,33621
disease_protein,associated with,749,33621
disease_protein,associated with,2345,33621
disease_protein,associated with,1774,33621
disease_protein,associated with,3965,33621
disease_protein,associated with,5151,33621
disease_protein,associated with,4554,33621
disease_protein,associated with,35185,33621
disease_protein,associated with,9034,33621
disease_protein,associated with,10457,33621
disease_protein,associated with,2785,31022
disease_protein,associated with,9590,28340
disease_protein,associated with,35186,38316
disease_protein,associated with,5001,33552
disease_protein,associated with,7527,33552
disease_protein,associated with,4237,33552
disease_protein,associated with,3301,33552
disease_protein,associated with,3056,33552
disease_protein,associated with,522,33552
disease_protein,associated with,10756,33552
disease_protein,associated with,8776,33552
disease_protein,associated with,7349,33552
disease_protein,associated with,5762,33552
disease_protein,associated with,535,32562
disease_protein,associated with,5001,32562
disease_protein,associated with,5001,31295
disease_protein,associated with,9471,32562
disease_protein,associated with,5129,32562
disease_protein,associated with,1761,32562
disease_protein,associated with,7527,32562
disease_protein,associated with,7527,31295
disease_protein,associated with,3301,32562
disease_protein,associated with,3301,31295
disease_protein,associated with,3056,32562
disease_protein,associated with,3056,31295
disease_protein,associated with,1397,32562
disease_protein,associated with,1397,31295
disease_protein,associated with,522,32562
disease_protein,associated with,522,31295
disease_protein,associated with,535,27180
disease_protein,associated with,5001,27180
disease_protein,associated with,7775,31136
disease_protein,associated with,7775,32984
disease_protein,associated with,2448,31136
disease_protein,associated with,2448,32984
disease_protein,associated with,2936,31136
disease_protein,associated with,2936,32984
disease_protein,associated with,2646,31136
disease_protein,associated with,2646,32984
disease_protein,associated with,7775,29463
disease_protein,associated with,837,30529
disease_protein,associated with,5299,30529
disease_protein,associated with,4274,30529
disease_protein,associated with,4901,30529
disease_protein,associated with,2513,30529
disease_protein,associated with,10519,30529
